category,raw_reviews,analyze_reviews,Positive,Neutral,Negative,trust,surprise,joy,anticipation,TopKeyword
Emonda,   great lightweight climber   superb ride comfort  especially on   c rubber   h  geometry works great for me   confidence inspiring handling,great lightweight climber superb ride comfort especially rubber geometry works great confidence inspiring handling,0.723,0.277,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,"['handling', 'great', 'lightweight', 'climber', 'superb', 'ride', 'comfort', 'rubber', 'geometry', 'works']"
Pilot2_1,upright riding position good for new road bikers  older riders  i m      ultegra derailleurs     speed     cassette      sti shifters brake handles  responsive acceleration  good brakes  carbon components smooth bumpy pavement  i live in chicago  pothole king of the usa   very good braking ,upright riding position good new road bikers older riders ultegra derailleurs speed cassette sti shifters brake handles responsive acceleration good brakes carbon components smooth bumpy pavement live chicago pothole king usa good braking,0.279,0.721,0.0,0.2608695652173913,0.1304347826086956,0.1304347826086956,0.1739130434782608,"['good', 'upright', 'braking', 'riding', 'position', 'road', 'bikers', 'older', 'riders', 'ultegra']"
Pilot2_1,for the price range  this bike offers great components and a lot of carbon  the white paint and black graphics look very smooth ,price range bike offers great components lot carbon white paint black graphics look smooth,0.24,0.76,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,"['price', 'smooth', 'range', 'bike', 'offers', 'great', 'components', 'lot', 'carbon', 'white']"
Pilot2_1,shimano     shifters and drivetrainbontrager carbon seat stays  fork  seat postcarbon and aluminum alloy frame is great for ride as well       as cost of bike,shimano shifters drivetrainbontrager carbon seat stays fork seat postcarbon aluminum alloy frame great ride well cost bike,0.292,0.708,0.0,0.0,0.0,0.0,,"['shimano', 'bike', 'seat', 'shifters', 'drivetrainbontrager', 'carbon', 'stays', 'fork', 'postcarbon', 'aluminum']"
Pilot2_1,comfortable ride with a more upright position  it really dampens the road buzz good saddle for my b tt i like the guidoline feel too ,comfortable ride upright position really dampens road buzz good saddle like guidoline feel,0.465,0.535,0.0,0.2,0.1,0.1,0.2,"['comfortable', 'feel', 'ride', 'upright', 'position', 'dampens', 'road', 'buzz', 'good', 'saddle']"
Pilot2_1,the overall ride is really good for a       bike  stable steering that takes broken pavement well  paint and welds are above average  versatility w  fenders and larger tires  i am enjoying the bike a lot ,overall ride really good bike stable steering takes broken pavement well paint welds average versatility fenders larger tires enjoying bike lot,0.369,0.529,0.102,0.2631578947368421,0.1052631578947368,0.1052631578947368,0.1052631578947368,"['lot', 'bike', 'ride', 'good', 'stable', 'steering', 'broken', 'pavement', 'paint', 'welds']"
Pilot2_1,light plenty of carbongreat component selection,light plenty carbongreat component selection,0.0,1.0,0.0,0.0,0.0,0.0,,"['light', 'selection', 'plenty', 'carbongreat', 'component']"
Pilot2_1,fast  rigid  comfortable and light,fast rigid comfortable light,0.485,0.294,0.221,0.0,0.0,0.0,,"['fast', 'light', 'rigid', 'comfortable']"
Pilot2_1,light  fast  good componets  lots of gear choices  pretty looking carbon fiber  very stable at speed ,light fast good componets lots gear choices pretty looking carbon fiber stable speed,0.454,0.546,0.0,0.25,0.0833333333333333,0.1666666666666666,0.1666666666666666,"['light', 'speed', 'fast', 'good', 'componets', 'lots', 'gear', 'choices', 'pretty', 'carbon']"
Pilot2_1,handles very well  and is very quick,handles well quick,0.512,0.488,0.0,0.0,0.0,0.0,,"['handles', 'quick']"
Pilot2_1,upright seating position makes this bike easy on the back and hands  easy to go long and fast ,upright seating position makes bike easy back hands easy long fast,0.392,0.608,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,"['upright', 'fast', 'easy', 'seating', 'position', 'makes', 'bike', 'back', 'hands', 'long']"
Pilot2_1,light  carbon fork  stays and seatpost      components ,light carbon fork stays seatpost components,0.0,1.0,0.0,0.0,0.0,0.0,,"['light', 'components', 'carbon', 'fork', 'stays', 'seatpost']"
Pilot2_1,light weight  carbon seat post  gearing  carbon fork and seat stay  upright seating ,light weight carbon seat post gearing carbon fork seat stay upright seating,0.0,1.0,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,"['light', 'seating', 'carbon', 'seat', 'weight', 'post', 'gearing', 'fork', 'stay', 'upright']"
Pilot2_1,very fast bike  you get a lot of carbon fiber for the money ,fast bike get lot carbon fiber money,0.0,1.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,"['fast', 'money', 'bike', 'lot', 'carbon', 'fiber']"
Pilot2_1,more relaxed posturecarbon seat post  chain stay and front fork help absorb road vibration ,relaxed posturecarbon seat post chain stay front fork help absorb road vibration,0.371,0.629,0.0,0.0,0.0,0.0,,"['relaxed', 'vibration', 'posturecarbon', 'seat', 'post', 'chain', 'stay', 'front', 'fork', 'absorb']"
Trek2300,light  stiff  fast,light stiff fast,0.0,1.0,0.0,0.0,0.0,0.0,,"['light', 'fast', 'stiff']"
Trek2300,high quality frame  ultegra     strong wheels  needs no uprades ,high quality frame ultegra strong wheels needs uprades,0.32,0.68,0.0,0.0,0.0,0.0,,"['high', 'uprades', 'quality', 'frame', 'ultegra', 'strong', 'wheels']"
Trek2300,smooth ride  range of gears offered by triple crankset  smooth shifting ,smooth ride range gears offered triple crankset smooth shifting,0.0,1.0,0.0,0.0,0.0,0.0,,"['shifting', 'smooth', 'ride', 'range', 'gears', 'offered', 'triple', 'crankset']"
Trek2300,light weight  responsiveness,light weight responsiveness,0.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,"['light', 'responsiveness', 'weight']"
Trek2300,light  carbon seat stays and fork  ultegra components  bontrager race light wheels  they are as tough as nails ,light carbon seat stays fork ultegra components bontrager race light wheels tough nails,0.0,0.889,0.111,0.0,0.0,0.0,,"['nails', 'light', 'carbon', 'seat', 'stays', 'fork', 'ultegra', 'components', 'bontrager', 'race']"
Trek2300,light  vibration is reduced over older all aluminum models ,light vibration reduced older aluminum models,0.0,1.0,0.0,0.0,0.0,0.0,,"['light', 'models', 'vibration', 'reduced', 'older', 'aluminum']"
Trek1000,good all around bike,good around bike,0.592,0.408,0.0,0.2,0.2,0.2,0.2,"['good', 'bike']"
Trek1000,i have had a trek      for     yrs  i have used this special bike in all weathers  it has exceeded everything i want in a bike  in fact i would not swap it for anything  it is perfectly balanced goes like a dream  to be honest it is my mate  pure trust ,trek yrs used special bike weathers exceeded everything want bike fact would swap anything perfectly balanced goes like dream honest mate pure trust,0.547,0.453,0.0,0.2857142857142857,0.0,0.1428571428571428,,"['trek', 'trust', 'bike', 'yrs', 'special', 'weathers', 'exceeded', 'fact', 'swap', 'perfectly']"
Trek1000,reliable  fun  can mount rack,reliable fun mount rack,0.524,0.476,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,"['reliable', 'rack', 'fun', 'mount']"
Trek1000,the ultimate compliment for sanjib came from fellow trekkers we met along the way who remarked how lucky we were to have a guide so personable  knowledgeable and dedicated to us and our experience  we could not have agreed with them more      we did a    day annapurna circuit  annapurna base camp trek and langtang valley trek and having never trekked this length before  we were both novices  it is without a doubt  that had our guide been anyone other than sanjib  we would not have had nearly the rich  authentic and thoroughly enjoyable experience we did  when trekkingwith sanjib we enjoyed  honest  knowledgeable and sincere discussions regarding anything from nepal s history and current politics  local religions and culture history  to geography natural landscape and all mountains name  a sensitivity and sensibility to allow a good balance between conversation and respecting an individual or couple s need for privacy   over   years of trekking guide experience  a respect for an individual s desired pace and physical condition  an intimate knowledge of the best accommodations  tea stops and places of interest along the way  according to our own individual budgetwe would highly recommend any potential trekker in nepal to enlist the services of sanjib adhikari  it is without a doubt that you will be richly rewarded if you do so trek in nepal his contact address is  email protected  and his website  www nepalguideinfo com http  www hikehimalayas comfacebook http  www facebook com sanjib adhikari ref ts fref ts further picture silvana pagani from italy wrote in       my friend sanjib adhikari  nepalse guide silvana pagani from italy wrote in      about my experience in nepal and recommends as guide  sanjib adhikari this year at the end of february i went in nepal for    days for the second time and i did a small trekking in the annapurna region  i went to visit pokhara  kathmandu  bakthapur and nagarkot and i saw the nationa,ultimate compliment sanjib came fellow trekkers met along way remarked lucky guide personable knowledgeable dedicated experience could agreed day annapurna circuit annapurna base camp trek langtang valley trek never trekked length novices without doubt guide anyone sanjib would nearly rich authentic thoroughly enjoyable experience trekkingwith sanjib enjoyed honest knowledgeable sincere discussions regarding anything nepal history current politics local religions culture history geography natural landscape mountains name sensitivity sensibility allow good balance conversation respecting individual couple need privacy years trekking guide experience respect individual desired pace physical condition intimate knowledge best accommodations tea stops places interest along way according individual budgetwe would highly recommend potential trekker nepal enlist services sanjib adhikari without doubt richly rewarded trek nepal contact address email protected website www nepalguideinfo com http www hikehimalayas comfacebook http www facebook com sanjib adhikari ref fref picture silvana pagani italy wrote friend sanjib adhikari nepalse guide silvana pagani italy wrote experience nepal recommends guide sanjib adhikari year end february went nepal days second time small trekking annapurna region went visit pokhara kathmandu bakthapur nagarkot saw nationa,0.293,0.677,0.03,0.2631578947368421,0.0394736842105263,0.1052631578947368,0.0789473684210526,"['sanjib', 'adhikari', 'guide', 'nepal', 'experience', 'www', 'pagani', 'italy', 'annapurna', 'trek']"
Trek1000,nepal guide infokathmandu    nepaltel               fax           url http  www nepalguideinfo come mail  email protected  dear travellers    namaste and warm greetings from himalayan country nepal  my name is sanjib adhikari  as an independent trekking guide and tour operator in nepal  i would like to introduce myself to you i was born and grown up in the rugged and remote district in the central himalayan region  i started my career in the adventure tourism at the very young age after completing my high school level studies  working for different trekking companies for seven years in different capacities sometimes as porter  assistant guide and now working as an independent trekking guide  i have already obtained trekking guide license from the ministry of tourism  government of nepal,nepal guide infokathmandu nepaltel fax url http www nepalguideinfo come mail email protected dear travellers namaste warm greetings himalayan country nepal name sanjib adhikari independent trekking guide tour operator nepal would like introduce born grown rugged remote district central himalayan region started career adventure tourism young age completing high school level studies working different trekking companies seven years different capacities sometimes porter assistant guide working independent trekking guide already obtained trekking guide license ministry tourism government nepal,0.174,0.826,0.0,0.2571428571428571,0.0285714285714285,0.0857142857142857,0.1428571428571428,"['trekking', 'guide', 'nepal', 'independent', 'himalayan', 'tourism', 'working', 'infokathmandu', 'nepaltel', 'fax']"
